architecture_layers,condition,seed,ood_accuracy_mean,measured_layer,scope,component,head,family,diagram_count,vertices_per_diagram,edges_per_diagram,loops_per_diagram,path_pairs_per_diagram,mean_loop_length,semantic_accuracy,prediction_consistency,identity_error,transport_error,holonomy_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,edge_cka,activation_variance
6,low_diversity,1,0.6275,1,cls,value,1,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.5581116002857804,1.8359308717653173,0.0,nan,nan,1.0,1.0520065721331129e-11
6,low_diversity,1,0.6275,1,cls,value,1,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8214920378548942,2.3011174926159124e-14,0.0,nan,nan,1.0,1.0798532207312306e-12
6,low_diversity,1,0.6275,1,cls,value,1,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8214920378548942,2.3011174926159124e-14,0.0,nan,nan,1.0,1.0798532207312306e-12
6,low_diversity,1,0.6275,1,cls,value,1,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.5581116002857804,1.8359308717653173,0.0,nan,nan,1.0,1.0520065721331129e-11
6,low_diversity,1,0.6275,1,cls,value,2,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7182630076685246,1.8317941825669286,0.0,0.0,0.0,1.0,1.0031277891675572e-11
6,low_diversity,1,0.6275,1,cls,value,2,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.3861723069818699,1.340456777707825,0.0,0.0,0.0,1.0000004768371582,1.662922924361432e-11
6,low_diversity,1,0.6275,1,cls,value,2,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8299831897605576,2.0898709112859342e-14,0.0,nan,nan,1.0,1.0014788477674674e-12
6,low_diversity,1,0.6275,1,cls,value,2,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.3861723069818697,1.2764302471778324,0.0,nan,nan,1.0,6.500529715208758e-12
6,low_diversity,1,0.6275,1,cls,value,2,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.3861723069818697,1.2764302471778324,0.0,nan,nan,1.0,6.500529715208758e-12
6,low_diversity,1,0.6275,1,cls,value,2,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6080777483712136,1.611586222803933,0.0,0.0,0.0,1.0,6.500529715208758e-12
6,low_diversity,1,0.6275,1,cls,value,2,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8299831897605576,2.0898709112859342e-14,0.0,nan,nan,1.0,1.0014788477674674e-12
6,low_diversity,1,0.6275,1,cls,value,2,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.969245007934833,1.9157069295475484,0.0,nan,nan,1.0,1.3178726339380109e-11
6,low_diversity,1,0.6275,1,cls,value,2,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8299831897605576,2.0898709112859342e-14,0.0,nan,nan,1.0,1.0014788477674674e-12
6,low_diversity,1,0.6275,1,cls,value,2,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.8299831897605576,2.0898709112859342e-14,0.0,nan,nan,1.0,1.0014788477674674e-12
6,low_diversity,1,0.6275,1,cls,value,2,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.969245007934833,1.9157069295475484,0.0,nan,nan,1.0,1.3178726339380109e-11
6,low_diversity,1,0.6275,1,cls,value,3,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2.0229304036362445,1.6547761612191354,0.0,0.0,0.0,1.0,7.217242428692039e-12
6,low_diversity,1,0.6275,1,cls,value,3,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.791101010205089,1.6774935790863654,0.0,0.0,0.0,1.0,1.583646755398682e-11
6,low_diversity,1,0.6275,1,cls,value,3,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.4622257965370664,1.82990559946888e-14,0.0,nan,nan,1.0,1.3359370033827478e-12
6,low_diversity,1,0.6275,1,cls,value,3,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7911010102050893,1.267509968970941,0.0,nan,nan,1.0,4.80745001099625e-12
6,low_diversity,1,0.6275,1,cls,value,3,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.7911010102050893,1.267509968970941,0.0,nan,nan,1.0,4.80745001099625e-12
6,low_diversity,1,0.6275,1,cls,value,3,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.6266634033710776,1.476192519849044,0.0,0.0,0.0,1.0,4.80745001099625e-12
6,low_diversity,1,0.6275,1,cls,value,3,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.4622257965370664,1.82990559946888e-14,0.0,nan,nan,1.0,1.3359370033827478e-12
6,low_diversity,1,0.6275,1,cls,value,3,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9631459258670734,2.7609722050300025,0.0,nan,nan,1.0,1.0297568353578868e-11
6,low_diversity,1,0.6275,1,cls,value,3,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.4622257965370664,1.82990559946888e-14,0.0,nan,nan,1.0,1.3359370033827478e-12
6,low_diversity,1,0.6275,1,cls,value,3,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.4622257965370664,1.82990559946888e-14,0.0,nan,nan,1.0,1.3359370033827478e-12
6,low_diversity,1,0.6275,1,cls,value,3,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9631459258670734,2.7609722050300025,0.0,nan,nan,1.0,1.0297568353578868e-11
6,low_diversity,1,0.6275,1,token_mean,value,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0022198435703276206,0.002932346603525894,0.005186580364187176,0.00016845966456457973,0.005018120631575584,1.0691926383036514,0.005028849123431544,0.3841922256807046,0.0010528121380739936,0.006769764006437337,0.998907208442688,0.00727080786600709
6,low_diversity,1,0.6275,1,token_mean,value,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0031979986315068014,0.0036395925535484615,0.003696171196617396,0.00013653564383275807,0.0035596357192844152,0.873332219560529,0.0034959480396081727,0.2700521418506405,0.00012278146137379692,0.010892058380643862,0.9981992840766907,0.004940967541188002
6,low_diversity,1,0.6275,1,token_mean,value,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0071202446098018604,0.007513368520100335,0.0023134856649929055,0.00015329204325098544,0.0021601936314255,1.2058692567817515,0.002164213279493068,0.1826856051310024,nan,nan,0.9964431524276733,0.01203148439526558
6,low_diversity,1,0.6275,1,token_mean,value,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.13011380678865456,0.015980893150361188,0.006561901709562154,0.00037561357021331787,0.006186287850141525,1.2862708601068302,0.007105627434088315,0.10561136124496827,nan,nan,0.9261358380317688,0.01226253341883421
6,low_diversity,1,0.6275,1,token_mean,value,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.15927519313373742,0.01761686258105593,0.008674526521257426,0.0005853279726579785,0.008089198730885983,1.3613994179995343,0.00895013156494578,0.1212362890977803,nan,nan,0.9238669276237488,0.012126591987907887
6,low_diversity,1,0.6275,1,token_mean,value,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.21472070706521662,0.12566673222563376,0.06549960025031581,0.0032002439256757498,0.06229935213923454,1.5417131535947188,0.06454272237684341,0.16033449752439835,0.07772529291086003,0.2073379054086524,0.8764933347702026,0.009565750136971474
6,low_diversity,1,0.6275,1,token_mean,value,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.5866552603911586,0.057389087390754864,0.005956123133651423,0.0003597424947656691,0.005596380680799484,1.413180051895063,0.006336667837102121,0.056551376520000196,nan,nan,0.8138996958732605,0.014545422978699207
6,low_diversity,1,0.6275,1,token_mean,value,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0047800143343715035,0.005614881690740477,0.008649870848987808,0.0005213264375925064,0.008128543384373188,1.2423062818765642,0.008131489838886249,0.25537263808708754,nan,nan,0.9973202347755432,0.010403798893094063
6,low_diversity,1,0.6275,1,token_mean,value,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.508984259081692,0.19204104827507934,0.06912185777257904,0.0022216197103261948,0.06690023839473724,1.5557734793544358,0.07300568849276812,0.17995921586591748,nan,nan,0.8302944302558899,0.011592199094593525
6,low_diversity,1,0.6275,1,token_mean,value,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.33848885179130184,0.04869340645783875,0.01878236112373594,0.0007697666878812015,0.01801259256899357,1.2108874652622938,0.018737549309506336,0.12650925561345586,nan,nan,0.8362434506416321,0.008970281109213829
6,low_diversity,1,0.6275,1,token_mean,value,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.00543638203333289,0.007368204292998391,0.020072897571956648,0.0005507473251782358,0.019522149115800858,1.2360219821818765,0.019525943144075228,0.27493004023965306,nan,nan,0.9968650341033936,0.009468795731663704
6,low_diversity,1,0.6275,1,token_mean,value,0,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0020699692351874074,0.0022245048938662956,0.0017491347280055298,0.00015672144945710897,0.0015924132894724607,0.012704444562678522,0.0015929714827049172,0.1787143436594276,0.00018669818440211942,0.00476977251269476,0.998805046081543,0.008054178208112717
6,low_diversity,1,0.6275,1,token_mean,value,0,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0031439165184548755,0.003326212061907424,0.0015210720628024946,0.00014143339649308473,0.001379638910293579,0.007830717214455428,0.0013140840994153328,0.13232429206723453,6.241264080617572e-07,0.010392244812663518,0.9978727698326111,0.005261075217276812
6,low_diversity,1,0.6275,1,token_mean,value,0,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.006919075218506617,0.007257746584532851,0.001371049782561254,0.0001539069489808753,0.0012171429116278887,0.00699935203007182,0.0012172981719673968,0.13005784511415738,nan,nan,0.9959425926208496,0.013189841993153095
6,low_diversity,1,0.6275,1,token_mean,value,0,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.14708685307744368,0.028302383920155993,0.012144446065905963,0.0007523043896071613,0.0113921407610178,0.24003724423644313,0.012458934764494865,0.10928255945668985,nan,nan,0.8802801966667175,0.013513479381799698
6,low_diversity,1,0.6275,1,token_mean,value,0,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.13076239112643268,0.026926964178786504,0.013907602987775042,0.0006875130929984152,0.013220089487731457,0.1903496508972978,0.01482502317302227,0.13204162814015774,nan,nan,0.9418234825134277,0.01389063149690628
6,low_diversity,1,0.6275,1,token_mean,value,0,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.214141169361007,0.1369910750437558,0.03771090642270738,0.002929149894043803,0.03478175774216652,0.3851701228348676,0.035161445553386544,0.09157593810198535,0.048467864308838725,0.22598992416112906,0.8559145331382751,0.010059308260679245
6,low_diversity,1,0.6275,1,token_mean,value,0,double_negation,96,2,2,1,0,2.0,nan,nan,0.5171046948494015,0.10916683693523903,0.014022684067109778,0.0008252933621406555,0.013197391293942928,0.07952633093098761,0.01443216302361238,0.07045532390986765,nan,nan,0.6906004548072815,0.015698472037911415
6,low_diversity,1,0.6275,1,token_mean,value,0,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0048059639139295465,0.005096465818121318,0.005014743997018905,0.00047334382543340325,0.004541400354355574,0.022230809800353444,0.004541842445674358,0.17414907549810457,nan,nan,0.9968453645706177,0.010899286717176437
6,low_diversity,1,0.6275,1,token_mean,value,0,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.5764437653464329,0.21680448114699774,0.04994869688250916,0.003892549080774188,0.04605614393949509,0.4596512479892582,0.05209746347817141,0.1261014791558095,nan,nan,0.7417334914207458,0.012950263917446136
6,low_diversity,1,0.6275,1,token_mean,value,0,majority_duality,96,2,2,1,0,2.0,nan,nan,0.34236540982964925,0.08013243824930552,0.017160151754132283,0.0013386079808697104,0.015821542590856552,0.1960474570375623,0.017101379787385067,0.11585022612038687,nan,nan,0.7524653673171997,0.009496130980551243
6,low_diversity,1,0.6275,1,token_mean,value,0,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.005211758924129668,0.0055248278496663585,0.005233141336118437,0.000287064554868266,0.004946076776832342,0.021784871940856407,0.004946366887425455,0.1620228631428221,nan,nan,0.9965463876724243,0.010271070525050163
6,low_diversity,1,0.6275,1,token_mean,value,1,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0023127344270196947,0.0024805705356734827,0.002010058153116377,0.00011510580952744931,0.0018949523800984025,0.008904734190701449,0.0018951070562220167,0.19097168656553268,0.00020942022667357513,0.005475179869513147,0.9986158609390259,0.006734876427799463
6,low_diversity,1,0.6275,1,token_mean,value,1,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.003127237940403594,0.0033177826258929646,0.0015827662690336437,9.611768473405391e-05,0.0014866485726088285,0.006032365193290808,0.0014408743186083085,0.1348498841624947,5.577703000081415e-07,0.009859052166723213,0.9980206489562988,0.004725183825939894
6,low_diversity,1,0.6275,1,token_mean,value,1,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.006909267658558513,0.007274868223529492,0.001474245485700066,9.094628330785781e-05,0.0013832991244271398,0.0050798767064993335,0.0013833336151801137,0.13350084604745757,nan,nan,0.9959873557090759,0.011477209627628326
6,low_diversity,1,0.6275,1,token_mean,value,1,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.11915911134072447,0.026261901899186823,0.009360865614601704,0.0004632812342606485,0.008897584863007069,0.08175025633469381,0.010225368021079066,0.09535736055186679,nan,nan,0.9198050498962402,0.012243804521858692
6,low_diversity,1,0.6275,1,token_mean,value,1,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.15765244196664777,0.029021266997304215,0.010515311881269493,0.000728728948161006,0.009786582551896572,0.07850577238435284,0.010930737633637888,0.09347158792780767,nan,nan,0.9092338681221008,0.011913680471479893
6,low_diversity,1,0.6275,1,token_mean,value,1,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.21186498950958724,0.1302018009206451,0.04236708511134448,0.001929225749336183,0.040437862277030945,0.40313280700086346,0.041170024982271854,0.10399561811969683,0.03968239552840651,0.2142938650142067,0.8679056763648987,0.00893678143620491
6,low_diversity,1,0.6275,1,token_mean,value,1,double_negation,96,2,2,1,0,2.0,nan,nan,0.5035479441699355,0.10036866035923905,0.014029858399062041,0.0006632786826230586,0.013366579078137875,0.07732254718867614,0.014853488624541117,0.07740281361335698,nan,nan,0.7513787746429443,0.014016502536833286
6,low_diversity,1,0.6275,1,token_mean,value,1,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004399450292735239,0.004650091000405554,0.003833416317314061,0.00044579553650692105,0.0033876209054142237,0.018627682192435928,0.003387787074409448,0.14381014113374502,nan,nan,0.9972791075706482,0.010432460345327854
6,low_diversity,1,0.6275,1,token_mean,value,1,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.4717958848161741,0.19304264817589792,0.04411880304901701,0.0019221323309466243,0.04219667240977287,0.31277240979732085,0.04736995081761028,0.11823192764593117,nan,nan,0.8064616918563843,0.011061370372772217
6,low_diversity,1,0.6275,1,token_mean,value,1,majority_duality,96,2,2,1,0,2.0,nan,nan,0.30258522188311293,0.06871322147647042,0.015402117563101989,0.0006967051886022091,0.014705413021147251,0.19938738680137533,0.016049182141892767,0.1163355840909029,nan,nan,0.8005205392837524,0.008997518569231033
6,low_diversity,1,0.6275,1,token_mean,value,1,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.005130612012436022,0.005460452109384451,0.0054767631566239585,0.0004893195582553744,0.004987443331629038,0.016632606731211298,0.004987707767608131,0.16945601320803935,nan,nan,0.9964547157287598,0.009325933642685413
6,low_diversity,1,0.6275,1,token_mean,value,2,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.002072504577631231,0.002237348515865537,0.00178292343284418,0.00016222694830503315,0.0016206965083256364,0.006495552455196396,0.0016207851565701722,0.19015850488822905,0.00019901797196800126,0.005108677737139265,0.9989010691642761,0.006976070813834667
6,low_diversity,1,0.6275,1,token_mean,value,2,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0031801981215462444,0.0033841878081745697,0.0016500658701718719,0.00012106942449463531,0.0015289963921532035,0.00654400300253714,0.0014768616122603122,0.14007014572860066,8.215274328145744e-07,0.010351606537694413,0.9979767203330994,0.004779580514878035
6,low_diversity,1,0.6275,1,token_mean,value,2,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.006646848266465386,0.006996329566825336,0.0014206733881580638,0.00012163346400484443,0.0012990398099645972,0.004545381598854023,0.001299290732869249,0.13695937492387883,nan,nan,0.9959263205528259,0.011595216579735279
6,low_diversity,1,0.6275,1,token_mean,value,2,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.1369400494752994,0.02787727548488038,0.008232464869247225,0.0005766638787463307,0.007655801717191935,0.06236768147425775,0.008627404610629542,0.07499745670466954,nan,nan,0.930802583694458,0.011451083235442638
6,low_diversity,1,0.6275,1,token_mean,value,2,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.13761531570960087,0.0320597735002507,0.012144886611712449,0.0007401593029499054,0.011404727585613728,0.2309244137451731,0.012757405253656675,0.10092278867177944,nan,nan,0.9294235706329346,0.010854152031242847
6,low_diversity,1,0.6275,1,token_mean,value,2,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.20175757314728765,0.13576717231909227,0.04452721366259251,0.0021512985695153475,0.04237591475248337,0.4461609835623868,0.04447547808037785,0.10499686349148141,0.04458619284003902,0.2242358090038818,0.8763889670372009,0.009668116457760334
6,low_diversity,1,0.6275,1,token_mean,value,2,double_negation,96,2,2,1,0,2.0,nan,nan,0.568646829322795,0.09041648290360546,0.01266962584405554,0.0007315053371712565,0.011938121169805527,0.19703332068083643,0.013244872927019855,0.0748057987200927,nan,nan,0.7565995454788208,0.014137715101242065
6,low_diversity,1,0.6275,1,token_mean,value,2,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004631346404009518,0.004904894314920292,0.004567816277544554,0.0003272920730523765,0.004240524489432573,0.020824032505926904,0.004241209617432818,0.15775426949283858,nan,nan,0.9971109628677368,0.010189122520387173
6,low_diversity,1,0.6275,1,token_mean,value,2,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.46218130462655643,0.22910728549046128,0.05651452272602811,0.002591273747384548,0.05392324924468994,0.45046848453018645,0.06148398202770676,0.12615631450087192,nan,nan,0.7883610129356384,0.010919463820755482
6,low_diversity,1,0.6275,1,token_mean,value,2,majority_duality,96,2,2,1,0,2.0,nan,nan,0.3100895378128276,0.08899112874518382,0.017528088246402382,0.001477096346206963,0.016050994396209717,0.15413135419804877,0.017434546368488117,0.09922755349748547,nan,nan,0.8134899139404297,0.00852108746767044
6,low_diversity,1,0.6275,1,token_mean,value,2,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0053350038416512535,0.005614400326381299,0.0045606354271848755,0.0002807985874824226,0.004279837012290955,0.020518357275142386,0.004280228740063619,0.14127653540857757,nan,nan,0.9968340992927551,0.009195243008434772
6,low_diversity,1,0.6275,1,token_mean,value,3,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.002439757520933785,0.002595584819805191,0.00212716047713558,0.00013464066432788968,0.001992519712075591,0.008252395644180505,0.0019927677627263516,0.1942960002994051,0.00021151932712011514,0.005683472552428731,0.9986165165901184,0.007318106014281511
6,low_diversity,1,0.6275,1,token_mean,value,3,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0033388482814296063,0.0035413515615059874,0.0017333476136775635,0.00013099436182528734,0.001602353062480688,0.007629261023530426,0.0015401657117216478,0.14090837263486736,8.763866359234736e-07,0.01048457935038852,0.9979904294013977,0.004998029209673405
6,low_diversity,1,0.6275,1,token_mean,value,3,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.008010689419753397,0.008462994097539787,0.001816467734944377,0.00018317053036298603,0.001633297186344862,0.004899116574503404,0.001633421139383109,0.14267363785644602,nan,nan,0.9950633645057678,0.01186367031186819
6,low_diversity,1,0.6275,1,token_mean,value,3,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.11547021927933673,0.03089509266756517,0.011539996776086461,0.0006288224831223488,0.01091117411851883,0.07005338387668725,0.011788999119294567,0.10199203763491065,nan,nan,0.9490286707878113,0.011841769330203533
6,low_diversity,1,0.6275,1,token_mean,value,3,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.21417882336410368,0.035173350458947844,0.01603205089812806,0.00210341764613986,0.01392863318324089,0.16115128716726296,0.016755239244316492,0.12236803835631889,nan,nan,0.853758692741394,0.011847905814647675
6,low_diversity,1,0.6275,1,token_mean,value,3,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.23104357372077955,0.14516553193057938,0.042802316342421605,0.003627347992733121,0.039174966514110565,0.3426468972868184,0.038657094921260585,0.09283188185000035,0.04913313568367529,0.24078343838770758,0.8404839038848877,0.009598794393241405
