architecture_layers,condition,seed,measured_layer,scope,component,head,ood_accuracy_mean,identity_error,transport_error,holonomy_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,activation_variance,edge_improvement_over_identity,supported
6,higher_diversity,0,3,cls,query,3,0.687,0.9985584383655138,0.6677504300107734,0.46701917359321055,1.1987080520069509,0.5302878481771065,0.020740981213748455,0.44627819007093256,0.24804001202215026,0.20745861403033916,0.7217739992780653,0.2651851204308597,0.33128557693250493,True
6,higher_diversity,0,3,token_mean,query,all,0.687,0.25215398218852836,0.10625689437537639,0.07222713408046333,1.384217913848583,0.07241121442120571,0.003391459446654401,0.0688356753777374,0.24026626028592613,0.04151507729921323,0.12303264224741554,0.04073337702588602,0.578603147754648,True
6,higher_diversity,0,3,token_mean,query,0,0.687,0.22696941542950821,0.11006220959036533,0.04080836765262316,0.29469443836781245,0.03959040571124866,0.00325540663536892,0.0375529620796442,0.1398608419918115,0.01926057642178026,0.11212600708315197,0.0409022926945578,0.5150791159148564,True
6,higher_diversity,0,3,token_mean,query,1,0.687,0.2549866674398977,0.10480593889579283,0.040184958960824406,0.2632984369923843,0.04053028122636267,0.0027711330648426983,0.037413825704292816,0.13991560006749273,0.021256539172547117,0.11107178592122391,0.040262001820585945,0.5889748277897847,True
6,higher_diversity,0,3,token_mean,query,2,0.687,0.2777145736581545,0.10741012450152163,0.04009123307204024,0.2810345016583451,0.03893526420211595,0.003260102779181166,0.03683113044297153,0.13984997147041825,0.018384598138727764,0.12121352043828315,0.04065987908027389,0.6132355494107582,True
6,higher_diversity,0,3,token_mean,query,3,0.687,0.24714608509049504,0.10703309930531123,0.04176097147079544,0.2853825807718877,0.040906813433723564,0.003062445628033443,0.038698525675995785,0.14515736313848468,0.019271005582822708,0.11704169014039843,0.04110933552411469,0.566923751731208,True
6,higher_diversity,0,3,cls,key,all,0.687,1.134164504262654,0.7342585904460517,0.6385319728010699,1.6907597080828238,0.7690929082814517,0.025427342096174307,0.6131046360189264,0.2949521196422618,0.3463916969009339,0.9207518582337885,0.20938825878230008,0.35259956762320843,True
6,higher_diversity,0,3,cls,key,0,0.687,1.2055121199878338,0.7395128549112655,0.5317154501363859,1.2243179300701668,0.6456678292240139,0.03432233809408816,0.49739312719215045,0.24561948849737522,0.2356266740693993,0.9282985135510587,0.21736854043873874,0.38655709664807947,True
6,higher_diversity,0,3,cls,key,1,0.687,1.1057089838474479,0.7673147716443757,0.6093019861607195,1.1786800711691845,0.7305082424008035,0.02501703557473692,0.584284942258488,0.2683271392811073,0.3012500996179694,0.9010001656737064,0.18814910406416113,0.30604274465202286,True
6,higher_diversity,0,3,cls,key,2,0.687,1.0855441939538013,0.7402610819280551,0.5480501863046657,1.1614000957038653,0.6326459014986144,0.022514929613945158,0.5255352665077556,0.2545480294438811,0.2550626309756409,0.907970365470539,0.21559340168129315,0.31807374950636125,True
6,higher_diversity,0,3,cls,key,3,0.687,1.1217089284359651,0.6863264262765912,0.5150782600844829,1.2075155311103378,0.6169522629375228,0.025568578265268694,0.48950968276370654,0.2583769825587645,0.26810197792207624,0.8728317525451814,0.2164419862357053,0.38814213841236134,True
6,higher_diversity,0,3,token_mean,key,all,0.687,0.21623698159714017,0.11146676218724458,0.07897517310503646,1.3739380003555537,0.07845135090800126,0.0037525201703167772,0.07522265274416316,0.2516068197481061,0.044968635601182166,0.13087303627091684,0.037546653977849266,0.4845157319347322,True
6,higher_diversity,0,3,token_mean,key,0,0.687,0.2334060611681534,0.12428605745325895,0.042242445004659526,0.25632948220609075,0.04011453001045964,0.003940584974109449,0.03830186082896861,0.13416374668772202,0.023421505765891724,0.1345426390936679,0.03546222604133866,0.4675114398005321,True
6,higher_diversity,0,3,token_mean,key,1,0.687,0.23038415427539016,0.11617128485169137,0.04707952134674358,0.2656807753971622,0.04550964641432676,0.0033693796140141785,0.04371014144271612,0.15239678348569832,0.025600168258859215,0.1298190131532003,0.034207303415645256,0.4957496742036096,True
6,higher_diversity,0,3,token_mean,key,2,0.687,0.21066661394497307,0.11260042220014684,0.04089192429165169,0.2779882493808415,0.03938727857068495,0.0031086238609118895,0.037783300250091335,0.14035655303341954,0.016493241213959273,0.12179604423882345,0.03833739611912857,0.4655041912357385,True
6,higher_diversity,0,3,token_mean,key,3,0.687,0.19503379889012537,0.10160230641482296,0.037991895042486123,0.2679251673789371,0.03625160037452999,0.0028635057123293254,0.035128388638523494,0.14250824733167625,0.018882088229507415,0.10641503525809733,0.042179686948657036,0.4790528257511826,True
6,higher_diversity,0,3,cls,value,all,0.687,1.089064388344905,0.7427432881164201,0.6422551032464973,1.6766997116832671,0.7502207342780003,0.027677893130616707,0.6145772066983309,0.29310877137801516,0.33075872139171325,0.8897489094538472,0.1924512101845308,0.31799873720488003,True
6,higher_diversity,0,3,cls,value,0,0.687,1.0400502042159276,0.6898029237079512,0.48821417122924776,1.1571748586314925,0.5560685971906776,0.02455660616132346,0.46365755796432495,0.2416746734763976,0.2526675554702971,0.8046626456764341,0.20095920020883734,0.3367599747475851,True
6,higher_diversity,0,3,cls,value,1,0.687,1.0650686475339117,0.7324305755160797,0.5390313485063637,1.1672586119456787,0.6521895962036678,0.025636300232938745,0.5133950588378039,0.24784567468842675,0.2644352083818526,0.8489241728720259,0.2107661637392911,0.3123160866560396,True
6,higher_diversity,0,3,cls,value,2,0.687,1.1084341120494818,0.7922326760860425,0.6336234294971876,1.143668053646281,0.7052179705949541,0.03230857277627696,0.6013148562474684,0.2667532754546993,0.29960952794928025,0.958237965193565,0.1689651906490326,0.2852685897394357,True
6,higher_diversity,0,3,cls,value,3,0.687,1.1448384420332423,0.755706901233539,0.5993071873063189,1.20121278749483,0.7036570734679656,0.03119827988980846,0.5681088946082375,0.26676701892222904,0.2743211079153866,0.9098586491119462,0.18911428343166004,0.3399008336133459,True
6,higher_diversity,0,3,token_mean,value,all,0.687,0.22456221890603378,0.10465507239434745,0.0702700367358758,1.379434294205779,0.07015511037654566,0.0034929438525895503,0.06677709485996854,0.24318301045741172,0.03927190049332276,0.1208616990314908,0.03891825286502188,0.5339595729674389,True
6,higher_diversity,0,3,token_mean,value,0,0.687,0.2215033287115217,0.10406913866390875,0.03739867871045342,0.3179340950556883,0.03656714110137074,0.002626851465637711,0.034771827472881836,0.1409313790028085,0.018385607209314047,0.11121741167030541,0.039819458330219444,0.5301689628355661,True
6,higher_diversity,0,3,token_mean,value,1,0.687,0.1954524275091388,0.10019315199386858,0.03663420314859027,0.27504088890444983,0.03457686715040703,0.0032317395671270788,0.03340246384455399,0.14157667678494354,0.017173018481370633,0.10666868473147757,0.04294471476565708,0.48737831875132975,True
6,higher_diversity,0,3,token_mean,value,2,0.687,0.24618954845807933,0.11227301619970803,0.04166994777265522,0.2735506921741209,0.04016441197772829,0.0032356488465500825,0.038434297862378036,0.13836455053556776,0.017811873323302314,0.12037887130871215,0.03397200595248829,0.5439570164416396,True
6,higher_diversity,0,3,token_mean,value,3,0.687,0.24102312016332422,0.10770481508870343,0.03958939496983241,0.2803144076345659,0.038761406237742345,0.0036066801774061537,0.03598271564326503,0.14123151059211372,0.017983002802009405,0.11315321061049792,0.03893683579835025,0.5531349232566588,True
6,higher_diversity,0,4,cls,query,all,0.687,1.194670371066564,0.6478990812846438,0.563281528352172,1.6873041867667284,0.7490981028987949,0.023435252718627453,0.5398462834683332,0.28623867355651955,0.25221821954325935,0.8134196242850845,0.4058064411986958,0.4576754417151737,True
6,higher_diversity,0,4,cls,query,0,0.687,1.2283046482362054,0.644129560684916,0.5029612755674142,1.1397422925137677,0.6845091012858403,0.028455088486556302,0.47450620477849786,0.25613918616954456,0.1778639860955388,0.8102373442927983,0.39596176689321344,0.47559462417580256,True
6,higher_diversity,0,4,cls,query,1,0.687,1.259892176523321,0.612006810036482,0.4421887157496451,1.1630992005147114,0.6400155347625318,0.024616617582399736,0.41757209463552997,0.23709326196837235,0.16763363160694678,0.7935430279803114,0.41287689859216864,0.5142387408696212,True
6,higher_diversity,0,4,cls,query,2,0.687,1.121265561281516,0.6620411480182532,0.4928045871406048,1.1336231053663453,0.6079388191527234,0.02175862934779037,0.4710459519516338,0.2452048142513605,0.177025701710365,0.7741739800852897,0.41815784302624787,0.4095590100336324,True
6,higher_diversity,0,4,cls,query,3,0.687,1.145709929066355,0.6417750654304082,0.4715054235405901,1.162262478840611,0.6022844445836776,0.023143224968490275,0.4483621892603961,0.23899399464009988,0.1882673994041009,0.798474319519498,0.39622925357385114,0.43984506972598725,True
6,higher_diversity,0,4,token_mean,query,all,0.687,0.270848613907951,0.11941414405111547,0.06848801772299222,1.4163716399248416,0.07015943146326865,0.003321961134629832,0.06516605547883293,0.21319876619344413,0.0341866772797543,0.12026214916026601,0.07277454842220653,0.5591111125578849,True
6,higher_diversity,0,4,token_mean,query,0,0.687,0.2554991705527789,0.11515526569713687,0.03932679376652974,0.3647197147132386,0.03937630172926888,0.0029188917119013654,0.03640790241347118,0.13093773126558536,0.017694736944237507,0.11130223955501295,0.07268777692859824,0.5492929959498672,True
6,higher_diversity,0,4,token_mean,query,1,0.687,0.27788183160408625,0.11939538755829412,0.03932637457271088,0.31058026939546424,0.03843402939477381,0.003537303746931932,0.03578907158225775,0.12702642581355536,0.018073314881046135,0.11243861434158982,0.07101176950064572,0.5703375536677641,True
6,higher_diversity,0,4,token_mean,query,2,0.687,0.2892488025223701,0.11978370681342575,0.03773372282703883,0.34029443907619306,0.037644869963617024,0.0027277804117395795,0.03500594181770628,0.12232566515495721,0.01546920556055398,0.11701248163089524,0.07903338663957336,0.5858800251933218,True
6,higher_diversity,0,4,token_mean,query,3,0.687,0.25715857044825097,0.11915921359477372,0.04147311316015919,0.36516017811110174,0.04159883265048774,0.0026238293344662948,0.03884928377175873,0.1327109735135912,0.014386988393178613,0.11363322115024525,0.06836525892669504,0.5366313734476424,True
6,higher_diversity,0,4,cls,key,all,0.687,1.2474779086940861,0.7255420218247444,0.701397004465581,1.7007435238084505,0.9227076320099065,0.02587073283608664,0.6755262830040671,0.3130127882381366,0.3453002559284884,0.9364457825357123,0.296323608268391,0.4183928895508273,True
6,higher_diversity,0,4,cls,key,0,0.687,1.3305942742699792,0.7134883943789336,0.6015098844838968,1.1937715341343427,0.794016739501524,0.028859040318903597,0.5726508335633711,0.2706685470123155,0.26246201892739507,0.9281710327267939,0.31396854194727813,0.4637821549544967,True
6,higher_diversity,0,4,cls,key,1,0.687,1.1629993435089208,0.7319279372552238,0.5907761177611213,1.1661241915362768,0.7697981852259029,0.026166286319494247,0.5646098445762288,0.26677490944204424,0.2170470650882864,0.8509671695326951,0.28128699280998926,0.3706549007612492,True
6,higher_diversity,0,4,cls,key,2,0.687,1.1983772868662992,0.7346883074198545,0.5842426365403948,1.1831541092355935,0.7625976648303303,0.022214265032248062,0.5620283809575167,0.26153135377046527,0.2519901020166349,0.9420785168763635,0.2957629222761501,0.38693071416512725,True
6,higher_diversity,0,4,cls,key,3,0.687,1.260130574104015,0.688314123287883,0.5934327044163011,1.1898604484361772,0.7706550919817837,0.026978824837979944,0.5664538808844306,0.2749524088549831,0.27589131903994857,0.9180133207926758,0.29427597604014655,0.453775555142536,True
6,higher_diversity,0,4,token_mean,key,all,0.687,0.26446086170365457,0.12683934149215645,0.08267802742959236,1.404307627268671,0.08385708531857392,0.003840690833220089,0.07883733680302446,0.23369249328446484,0.04213493394036216,0.13595166263582312,0.05954637818715789,0.5203852068126129,True
6,higher_diversity,0,4,token_mean,key,0,0.687,0.3035663491521976,0.14069573773334326,0.04741275073834769,0.2749741594632296,0.04590212883313007,0.00427290188963525,0.04313984902744943,0.12894515097539588,0.02169917357002418,0.14837097585249406,0.05353784391825849,0.5365239324902797,True
6,higher_diversity,0,4,token_mean,key,1,0.687,0.24689229101997237,0.1262062682085088,0.04585520076088733,0.32776944737075636,0.044748522310736887,0.0031647619537331843,0.0426904388110746,0.13886940908113984,0.021883948289616952,0.12846063442780117,0.057317424565553665,0.48882053916256407,True
6,higher_diversity,0,4,token_mean,key,2,0.687,0.25613846621426445,0.12678396548860474,0.04593815314979061,0.3302012480337284,0.04585318656005047,0.002809756731783802,0.04312839528376406,0.13654341027203978,0.018009692358993662,0.12101900154942162,0.05944786694916812,0.5050178625550616,True
6,higher_diversity,0,4,token_mean,key,3,0.687,0.2555596276479768,0.11509246732034738,0.039166440270038336,0.32149856949713995,0.038121500453019555,0.00318610510492528,0.03598033408211036,0.13036507015461413,0.018780136069922928,0.11311558125744343,0.06788238002495332,0.5496453474299052,True
6,higher_diversity,0,4,cls,value,all,0.687,1.1978137231178048,0.7434547441223777,0.6998571547514898,1.6920842802452436,0.8789098280822997,0.028641333803534508,0.6712158241055228,0.30741892580217156,0.33121637368660073,0.9272664785772421,0.2793344367634166,0.37932357112487425,True
6,higher_diversity,0,4,cls,value,0,0.687,1.1849456437878103,0.7156606303414396,0.5664135692993223,1.168432057837849,0.7055668393326648,0.02691125577654351,0.5395023131912405,0.25867350370410014,0.2460080236750142,0.8505130516716889,0.27755936031991785,0.3960392748027235,True
6,higher_diversity,0,4,cls,value,1,0.687,1.155337476694906,0.7597781791069955,0.5987995597271385,1.149109222105241,0.7650210094030965,0.026757813736119053,0.5720417336984114,0.2571783754527747,0.2481705505332672,0.9290156609288104,0.283719848502766,0.3423755444335571,True
6,higher_diversity,0,4,cls,value,2,0.687,1.1817840761324916,0.7375728207877251,0.5897359621493593,1.1814314482620754,0.6995313913275422,0.02754919093356214,0.5621867613358931,0.2625602666831259,0.23993401347761634,0.9117045241279186,0.2709815258329565,0.3758819096619519,True
6,higher_diversity,0,4,cls,value,3,0.687,1.2608163781746549,0.7163220246181615,0.5995843587119238,1.172425062815986,0.796077199381979,0.030325306494804947,0.5692590569907968,0.26901806961938207,0.2253078572305166,0.9100801239215927,0.2850770232352344,0.4318585663875848,True
6,higher_diversity,0,4,token_mean,value,all,0.687,0.2393083750535249,0.1151975197533574,0.06825521919770237,1.4290584795658263,0.06930159928304382,0.003511423620776358,0.06474379568614742,0.22324309489679212,0.03395190738172959,0.11621209672918498,0.06597358293154022,0.5186231166059618,True
6,higher_diversity,0,4,token_mean,value,0,0.687,0.24997679566912903,0.11856468018403418,0.041853166141600506,0.3582777109565703,0.041209698657443554,0.002963328199588101,0.03888983804393898,0.13468824750988498,0.018821069432277016,0.11905165297422977,0.06268004869872873,0.5256972557526212,True
6,higher_diversity,0,4,token_mean,value,1,0.687,0.21861972328998538,0.10750324622181323,0.03463311892381716,0.34285701831040555,0.033223323726794325,0.003094240689692511,0.03153887848285111,0.12888028589013786,0.013692599513990496,0.09794833978760094,0.07008612900972366,0.5082637348359603,True
6,higher_diversity,0,4,token_mean,value,2,0.687,0.2528501692341425,0.11753121217707595,0.03721099353956957,0.34238504929441893,0.03620700987410477,0.0032951063952747395,0.033915886147455734,0.1274406272502765,0.015742598995912595,0.10870607930243525,0.06593896448612213,0.5351744769122913,True
6,higher_diversity,0,4,token_mean,value,3,0.687,0.2376662468111606,0.11471907470691814,0.03880610940069115,0.3224079618087383,0.03804771253244665,0.003307065471414138,0.035499044016680935,0.1327506332538337,0.01597998812216867,0.10893154950127783,0.06518919224088843,0.5173101934071901,True
6,higher_diversity,0,5,cls,query,all,0.687,1.0096239435074197,0.5908450163213733,0.48110927266433046,1.6900614737472226,0.6181579542069192,0.021794492294165222,0.45931479605761444,0.2739161132300391,0.21843367120447743,0.7041588029676825,0.6151991540735419,0.41478704014408985,True
6,higher_diversity,0,5,cls,query,0,0.687,1.0765110173786694,0.6132493643199365,0.43578064007440853,1.1157357405995108,0.5553879999664887,0.022598917469043623,0.41318172080950305,0.23696843345710442,0.18564687478776373,0.7128133559620412,0.5719758868217468,0.43033619310909266,True
